Start time,Duration,User,Location,Call type,Direction,Calling number,Called number,Calling display,Called display,Correlation ID,Related reason,User type,Answered,Answer indicator,Call outcome,Call outcome reason,Call Recording Result,Call Recording Trigger,_day
2026-08-28 20:24:32,1110,Morgan Quinn,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551007,Morgan Quinn,Jamie Ortiz,rnd-363-7,SimultaneousRingPersonal,User,True,No,Success,Success,,always,2026-08-28
2026-09-05 04:48:13,1155,Sam Chen,Denver,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551003,Alex Morgan,Taylor Brooks,rnd-364-7,SimultaneousRingPersonal,User,False,Yes,Refusal,TemporarilyUnavailable,,always-pause-resume,2026-09-05
2026-08-21 18:52:17,2096,Casey Rivera,London,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551007,Alex Morgan,Jamie Ortiz,rnd-365-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-21
2026-08-09 12:52:04,776,Sam Chen,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551005,Taylor Brooks,Morgan Quinn,rnd-366-7,CallForwardBusy,User,True,No,Success,Success,,,2026-08-09
2026-08-29 22:33:44,2346,Jordan Lee,Chicago,SIP_MOBILE,ORIGINATING,+13125551001,+155509925,Jordan Lee,+155509925,rnd-367-7,CallForwardBusy,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-29
2026-09-03 08:52:15,1364,Taylor Brooks,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551006,Taylor Brooks,Riley Park,rnd-368-7,SimultaneousRingPersonal,HuntGroup,True,Yes,Success,Success,,,2026-09-03
2026-08-30 16:31:16,1967,Casey Rivera,London,SIP_NATIONAL,ORIGINATING,+13125551004,+155509986,Casey Rivera,+155509986,rnd-369-7,,AutomatedAttendantVideo,True,No,Success,Success,,always,2026-08-30
2026-08-30 18:56:12,377,Casey Rivera,London,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551002,Jordan Lee,Sam Chen,rnd-370-7,HuntGroup,User,True,No,Success,Success,,always-pause-resume,2026-08-30
2026-08-21 17:47:41,1514,Morgan Quinn,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551001,Jamie Ortiz,Jordan Lee,rnd-371-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-08-21
2026-09-01 06:50:15,1127,Priya Nair,Singapore,SIP_INBOUND,TERMINATING,+155509956,+13125551008,+155509956,Priya Nair,rnd-372-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,always,2026-09-01
2026-08-16 11:56:02,1651,Morgan Quinn,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551007,Priya Nair,Jamie Ortiz,rnd-373-7,CallForwardNoAnswer,User,False,Yes,Refusal,CallRejected,,,2026-08-16
2026-08-20 04:11:51,122,Morgan Quinn,Chicago,SIP_NATIONAL,TERMINATING,+13125551005,+155509973,Morgan Quinn,+155509973,rnd-374-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes,Success,Success,,always,2026-08-20
2026-08-26 00:03:32,562,Casey Rivera,Singapore,SIP_INBOUND,ORIGINATING,+155509980,+13125551004,+155509980,Casey Rivera,rnd-375-7,,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-26
2026-08-10 04:15:26,2345,Taylor Brooks,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551002,Morgan Quinn,Sam Chen,rnd-376-7,,AutomatedAttendantVideo,True,Yes,Success,Success,,always,2026-08-10
2026-08-26 05:42:01,140,Marcus Webb,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551005,Sam Chen,Morgan Quinn,rnd-377-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-26
2026-08-19 15:22:49,982,Jamie Ortiz,Singapore,SIP_NATIONAL,TERMINATING,+13125551007,+155509926,Jamie Ortiz,+155509926,rnd-378-7,HuntGroup,User,True,Yes,Success,Success,,always,2026-08-19
2026-08-25 08:22:04,1146,Sam Chen,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551008,Taylor Brooks,Priya Nair,rnd-379-7,Deflection,User,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-25
2026-08-13 01:22:44,592,Priya Nair,London,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551003,Jamie Ortiz,Taylor Brooks,rnd-380-7,CallForwardNoAnswer,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-13
2026-08-10 03:06:15,394,Alex Morgan,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551005,Priya Nair,Morgan Quinn,rnd-381-7,Deflection,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-10
2026-08-17 01:33:50,1668,Morgan Quinn,London,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551008,Sam Chen,Priya Nair,rnd-382-7,CallForwardBusy,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-17
2026-08-16 22:51:03,1135,Jordan Lee,Denver,SIP_NATIONAL,TERMINATING,+13125551001,+155509950,Jordan Lee,+155509950,rnd-383-7,Deflection,User,True,No,Success,Success,,always,2026-08-16
2026-08-23 02:47:45,1201,Sam Chen,Dallas,SIP_INBOUND,TERMINATING,+155509965,+13125551002,+155509965,Sam Chen,rnd-384-7,CallForwardBusy,User,True,Yes,Success,Success,,always-pause-resume,2026-08-23
2026-08-11 08:11:35,1782,Morgan Quinn,Dallas,SIP_MOBILE,TERMINATING,+13125551005,+155509930,Morgan Quinn,+155509930,rnd-385-7,CallForwardBusy,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-11
2026-08-21 01:41:23,161,Taylor Brooks,London,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551003,Riley Park,Taylor Brooks,rnd-386-7,ConsultativeTransfer,HuntGroup,True,No,Success,Success,success,always-pause-resume,2026-08-21
2026-08-09 05:36:09,633,Sam Chen,Denver,SIP_NATIONAL,ORIGINATING,+13125551002,+155509935,Sam Chen,+155509935,rnd-387-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-08-09
2026-08-31 20:08:15,5,Sam Chen,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551001,Riley Park,Jordan Lee,rnd-388-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-31
2026-08-20 00:28:15,861,Alex Morgan,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551006,Priya Nair,Riley Park,rnd-389-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,,2026-08-20
2026-08-29 04:33:37,1954,Marcus Webb,Singapore,SIP_INBOUND,ORIGINATING,+155509994,+13125551009,+155509994,Marcus Webb,rnd-390-7,CallForwardBusy,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-29
2026-09-05 20:28:18,1516,Jordan Lee,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551008,Casey Rivera,Priya Nair,rnd-391-7,CallForwardBusy,CallCenterPremium,True,Yes,Success,Success,success,always-pause-resume,2026-09-05
2026-08-19 10:55:12,1615,Taylor Brooks,Dallas,SIP_INBOUND,ORIGINATING,+155509976,+13125551003,+155509976,Taylor Brooks,rnd-392-7,HuntGroup,User,True,Yes,Success,Success,success,always,2026-08-19
2026-08-26 18:44:22,2240,Casey Rivera,Denver,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551005,Jordan Lee,Morgan Quinn,rnd-393-7,ConsultativeTransfer,AutomatedAttendantVideo,True,No,Success,Success,success,,2026-08-26
2026-08-21 12:59:08,2146,Jordan Lee,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551007,Jordan Lee,Jamie Ortiz,rnd-394-7,CallForwardBusy,User,True,No,Success,Success,,,2026-08-21
2026-08-28 01:44:35,1146,Priya Nair,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551003,Casey Rivera,Taylor Brooks,rnd-395-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,No,Success,Success,,always-pause-resume,2026-08-28
2026-08-10 17:34:09,1122,Riley Park,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551001,Riley Park,Jordan Lee,rnd-396-7,CallForwardNoAnswer,AutomatedAttendantVideo,True,No,Success,Success,,,2026-08-10
2026-08-29 15:33:14,1240,Jordan Lee,London,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551002,Morgan Quinn,Sam Chen,rnd-397-7,Deflection,User,True,Yes,Success,Success,,,2026-08-29
2026-08-12 21:30:16,801,Jordan Lee,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551008,Riley Park,Priya Nair,rnd-398-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,,2026-08-12
2026-09-05 06:28:46,244,Riley Park,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551005,Taylor Brooks,Morgan Quinn,rnd-399-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-09-05
2026-08-06 15:54:47,2259,Morgan Quinn,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551007,Priya Nair,Jamie Ortiz,rnd-400-7,HuntGroup,User,True,No,Success,Success,success,,2026-08-06
2026-08-31 19:23:28,1018,Casey Rivera,Denver,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551003,Marcus Webb,Taylor Brooks,rnd-401-7,CallForwardNoAnswer,AutomatedAttendantVideo,True,Yes,Success,Success,,always,2026-08-31
2026-09-05 22:09:03,330,Priya Nair,Chicago,SIP_INBOUND,TERMINATING,+155509961,+13125551008,+155509961,Priya Nair,rnd-402-7,ConsultativeTransfer,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-09-05
2026-08-15 07:28:03,2170,Sam Chen,London,SIP_NATIONAL,TERMINATING,+13125551002,+155509997,Sam Chen,+155509997,rnd-403-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,,2026-08-15
2026-08-23 09:56:59,774,Marcus Webb,London,SIP_INTERNATIONAL,ORIGINATING,+13125551009,+155509969,Marcus Webb,+155509969,rnd-404-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,,2026-08-23
2026-08-08 08:37:13,1101,Sam Chen,Denver,SIP_INBOUND,ORIGINATING,+155509933,+13125551002,+155509933,Sam Chen,rnd-405-7,ConsultativeTransfer,User,True,Yes,Success,Success,,,2026-08-08
2026-08-22 10:23:17,638,Jordan Lee,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551004,Morgan Quinn,Casey Rivera,rnd-406-7,CallForwardNoAnswer,User,True,No,Success,Success,,always,2026-08-22
2026-09-04 10:10:34,1809,Jamie Ortiz,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-407-7,Deflection,AutomatedAttendantVideo,True,Yes,Success,Success,success,always-pause-resume,2026-09-04
2026-08-28 00:04:21,1013,Priya Nair,Chicago,SIP_INBOUND,ORIGINATING,+155509925,+13125551008,+155509925,Priya Nair,rnd-408-7,,AutomatedAttendantVideo,True,Yes,Success,Success,success,always-pause-resume,2026-08-28
2026-08-10 18:51:35,1639,Casey Rivera,Denver,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551007,Morgan Quinn,Jamie Ortiz,rnd-409-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-10
2026-08-21 17:05:23,1127,Casey Rivera,Denver,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551008,Jamie Ortiz,Priya Nair,rnd-410-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-21
2026-08-31 01:52:26,560,Sam Chen,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551008,Morgan Quinn,Priya Nair,rnd-411-7,ConsultativeTransfer,User,True,Yes,Success,Success,,always-pause-resume,2026-08-31
2026-08-08 08:33:00,1692,Alex Morgan,London,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551000,Sam Chen,Alex Morgan,rnd-412-7,CallForwardBusy,User,True,No,Success,Success,,,2026-08-08
2026-08-21 05:39:46,1328,Priya Nair,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551006,Taylor Brooks,Riley Park,rnd-413-7,CallQueue,User,False,No,Refusal,CallRejected,,always-pause-resume,2026-08-21
2026-08-27 15:05:56,56,Marcus Webb,London,SIP_INTERNATIONAL,TERMINATING,+13125551009,+155509979,Marcus Webb,+155509979,rnd-414-7,CallQueue,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-08-27
2026-08-26 09:59:38,106,Riley Park,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551000,Casey Rivera,Alex Morgan,rnd-415-7,CallForwardNoAnswer,HuntGroup,False,Yes,Refusal,UnassignedNumber,,always-pause-resume,2026-08-26
2026-09-02 17:58:37,1556,Marcus Webb,London,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551006,Alex Morgan,Riley Park,rnd-416-7,SimultaneousRingPersonal,AutomatedAttendantVideo,False,Yes-PostRedirection,Refusal,UnassignedNumber,,always,2026-09-02
2026-08-19 08:15:25,1962,Marcus Webb,Dallas,SIP_MOBILE,TERMINATING,+13125551009,+155509928,Marcus Webb,+155509928,rnd-417-7,Deflection,User,True,Yes,Success,Success,success,,2026-08-19
2026-08-11 02:33:14,2170,Riley Park,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551001,Sam Chen,Jordan Lee,rnd-418-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always-pause-resume,2026-08-11
2026-08-11 10:10:58,81,Casey Rivera,Denver,SIP_INBOUND,TERMINATING,+155509910,+13125551004,+155509910,Casey Rivera,rnd-419-7,CallQueue,User,True,No,Success,Success,success,always,2026-08-11
2026-08-10 19:54:35,170,Casey Rivera,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551002,Priya Nair,Sam Chen,rnd-420-7,CallForwardBusy,User,True,No,Success,Success,,always,2026-08-10
2026-09-02 23:22:12,750,Casey Rivera,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551002,Morgan Quinn,Sam Chen,rnd-421-7,SimultaneousRingPersonal,HuntGroup,True,Yes,Success,Success,,,2026-09-02
2026-08-23 13:45:13,2228,Casey Rivera,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551004,Sam Chen,Casey Rivera,rnd-422-7,CallQueue,User,True,No,Success,Success,,always,2026-08-23
2026-08-15 11:54:50,2218,Casey Rivera,London,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551003,Sam Chen,Taylor Brooks,rnd-423-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-15
2026-08-08 14:05:41,1846,Alex Morgan,London,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551006,Marcus Webb,Riley Park,rnd-424-7,HuntGroup,HuntGroup,False,Yes,Refusal,UnassignedNumber,,always-pause-resume,2026-08-08
2026-08-08 01:51:14,882,Casey Rivera,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551007,+13125551004,Jamie Ortiz,Casey Rivera,rnd-425-7,CallQueue,CallCenterPremium,True,Yes,Success,Success,,,2026-08-08
2026-08-19 18:20:40,1623,Jamie Ortiz,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551009,Sam Chen,Marcus Webb,rnd-426-7,Deflection,CallCenterPremium,False,No,Refusal,UnassignedNumber,,always-pause-resume,2026-08-19
2026-08-17 15:49:15,644,Jordan Lee,London,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551008,Jamie Ortiz,Priya Nair,rnd-427-7,ConsultativeTransfer,User,True,No,Success,Success,,,2026-08-17
2026-08-21 12:12:35,2201,Alex Morgan,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-428-7,SimultaneousRingPersonal,HuntGroup,True,Yes,Success,Success,,,2026-08-21
2026-08-30 19:15:12,1275,Jordan Lee,Dallas,SIP_NATIONAL,TERMINATING,+13125551001,+155509956,Jordan Lee,+155509956,rnd-429-7,CallQueue,User,True,Yes,Success,Success,,always-pause-resume,2026-08-30
2026-08-22 02:01:26,1442,Jamie Ortiz,London,SIP_INBOUND,TERMINATING,+155509979,+13125551007,+155509979,Jamie Ortiz,rnd-430-7,HuntGroup,User,True,No,Success,Success,,always-pause-resume,2026-08-22
2026-09-05 23:36:06,2311,Alex Morgan,London,SIP_NATIONAL,ORIGINATING,+13125551000,+155509948,Alex Morgan,+155509948,rnd-431-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-09-05
2026-08-19 16:34:27,179,Priya Nair,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551007,Jordan Lee,Jamie Ortiz,rnd-432-7,HuntGroup,User,True,Yes,Success,Success,,,2026-08-19
2026-08-16 01:34:47,327,Jordan Lee,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551006,Casey Rivera,Riley Park,rnd-433-7,CallForwardNoAnswer,User,True,No,Success,Success,,always,2026-08-16
2026-08-10 22:32:01,1613,Morgan Quinn,Dallas,SIP_NATIONAL,ORIGINATING,+13125551005,+155509978,Morgan Quinn,+155509978,rnd-434-7,CallQueue,AutomatedAttendantVideo,True,No,Success,Success,,always-pause-resume,2026-08-10
2026-08-13 03:36:32,1826,Alex Morgan,Chicago,SIP_NATIONAL,ORIGINATING,+13125551000,+155509973,Alex Morgan,+155509973,rnd-435-7,CallForwardBusy,User,True,Yes,Success,Success,,,2026-08-13
2026-08-25 15:23:48,1463,Jamie Ortiz,Singapore,SIP_INBOUND,TERMINATING,+155509985,+13125551007,+155509985,Jamie Ortiz,rnd-436-7,HuntGroup,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-08-25
2026-08-30 07:21:05,154,Taylor Brooks,London,SIP_INBOUND,ORIGINATING,+155509947,+13125551003,+155509947,Taylor Brooks,rnd-437-7,,HuntGroup,True,Yes-PostRedirection,Success,Success,,,2026-08-30
2026-09-01 05:28:04,757,Jamie Ortiz,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551000,Morgan Quinn,Alex Morgan,rnd-438-7,HuntGroup,HuntGroup,True,Yes,Success,Success,,,2026-09-01
2026-08-10 13:11:00,1534,Casey Rivera,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551009,Casey Rivera,Marcus Webb,rnd-439-7,,User,True,Yes-PostRedirection,Success,Success,success,,2026-08-10
2026-08-27 13:31:21,915,Casey Rivera,Chicago,SIP_INBOUND,ORIGINATING,+155509953,+13125551004,+155509953,Casey Rivera,rnd-440-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,,2026-08-27
2026-09-02 21:22:05,482,Taylor Brooks,Denver,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551004,Riley Park,Casey Rivera,rnd-441-7,,User,True,No,Success,Success,,,2026-09-02
2026-08-22 00:52:54,1728,Alex Morgan,Denver,SIP_NATIONAL,ORIGINATING,+13125551000,+155509952,Alex Morgan,+155509952,rnd-442-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,,2026-08-22
2026-08-09 01:22:50,812,Taylor Brooks,Chicago,SIP_MOBILE,TERMINATING,+13125551003,+155509973,Taylor Brooks,+155509973,rnd-443-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,,2026-08-09
2026-08-13 03:35:02,189,Jamie Ortiz,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551008,Jordan Lee,Priya Nair,rnd-444-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-13
2026-09-01 16:35:10,1374,Taylor Brooks,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551003,Riley Park,Taylor Brooks,rnd-445-7,,CallCenterPremium,True,Yes,Success,Success,,always,2026-09-01
2026-08-22 22:04:14,414,Jamie Ortiz,Dallas,SIP_INTERNATIONAL,ORIGINATING,+13125551007,+155509956,Jamie Ortiz,+155509956,rnd-446-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-22
2026-08-15 05:01:11,1111,Jamie Ortiz,London,SIP_INBOUND,ORIGINATING,+155509972,+13125551007,+155509972,Jamie Ortiz,rnd-447-7,CallQueue,User,True,No,Success,Success,,,2026-08-15
2026-08-24 00:42:59,2169,Jordan Lee,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551009,Alex Morgan,Marcus Webb,rnd-448-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always-pause-resume,2026-08-24
2026-09-03 14:59:36,564,Alex Morgan,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551002,Taylor Brooks,Sam Chen,rnd-449-7,ConsultativeTransfer,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-09-03
2026-09-04 08:12:01,2077,Riley Park,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551007,Alex Morgan,Jamie Ortiz,rnd-450-7,,CallCenterPremium,True,Yes,Success,Success,,always,2026-09-04
2026-08-30 02:28:53,1725,Sam Chen,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551001,Morgan Quinn,Jordan Lee,rnd-451-7,CallForwardBusy,User,True,Yes,Success,Success,success,always,2026-08-30
2026-08-16 04:23:51,1717,Jordan Lee,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-452-7,ConsultativeTransfer,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-16
2026-08-20 09:02:18,2280,Alex Morgan,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551004,Jordan Lee,Casey Rivera,rnd-453-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,,2026-08-20
2026-08-16 08:42:24,2308,Priya Nair,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551000,Casey Rivera,Alex Morgan,rnd-454-7,Deflection,User,True,No,Success,Success,success,always-pause-resume,2026-08-16
2026-08-25 11:26:17,2132,Taylor Brooks,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551004,Morgan Quinn,Casey Rivera,rnd-455-7,,User,True,No,Success,Success,,,2026-08-25
2026-08-09 12:51:27,496,Sam Chen,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551005,Alex Morgan,Morgan Quinn,rnd-456-7,Deflection,User,True,Yes-PostRedirection,Success,Success,success,always,2026-08-09
2026-08-19 21:32:38,1592,Jamie Ortiz,London,SIP_NATIONAL,TERMINATING,+13125551007,+155509954,Jamie Ortiz,+155509954,rnd-457-7,ConsultativeTransfer,User,False,No,Refusal,UnassignedNumber,,,2026-08-19
2026-08-12 16:30:24,1944,Jamie Ortiz,Singapore,SIP_INBOUND,ORIGINATING,+155509999,+13125551007,+155509999,Jamie Ortiz,rnd-458-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes,Success,Success,,,2026-08-12
2026-09-03 18:55:55,942,Jordan Lee,Singapore,SIP_NATIONAL,ORIGINATING,+13125551001,+155509988,Jordan Lee,+155509988,rnd-459-7,HuntGroup,HuntGroup,True,Yes,Success,Success,,always-pause-resume,2026-09-03
2026-09-02 00:48:43,722,Casey Rivera,London,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551006,Jordan Lee,Riley Park,rnd-460-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,success,,2026-09-02
2026-08-10 14:44:14,1134,Casey Rivera,Denver,UNKNOWN,ORIGINATING,+13125551004,+155509987,Casey Rivera,+155509987,rnd-461-7,CallForwardBusy,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-10
2026-08-28 11:31:47,1950,Casey Rivera,London,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551007,Alex Morgan,Jamie Ortiz,rnd-462-7,ConsultativeTransfer,AutomatedAttendantVideo,True,No,Success,Success,,,2026-08-28
2026-08-12 09:54:52,1477,Sam Chen,Dallas,UNKNOWN,ORIGINATING,+13125551002,+155509927,Sam Chen,+155509927,rnd-463-7,HuntGroup,HuntGroup,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-12
2026-08-06 01:46:06,287,Riley Park,Dallas,SIP_INBOUND,TERMINATING,+155509973,+13125551006,+155509973,Riley Park,rnd-464-7,CallForwardBusy,User,True,No,Success,Success,success,always-pause-resume,2026-08-06
2026-08-26 23:48:03,469,Alex Morgan,Singapore,SIP_INBOUND,TERMINATING,+155509990,+13125551000,+155509990,Alex Morgan,rnd-465-7,CallForwardBusy,User,True,No,Success,Success,,,2026-08-26
2026-08-29 08:29:45,1053,Alex Morgan,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551009,Morgan Quinn,Marcus Webb,rnd-466-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-29
